mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__alpha,param_feature_selection_1,param_feature_selection_2,param_feature_selection_3,param_vectorizer,param_vectorizer__norm,param_col_selector,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1.488896369934082,0.13989632571047725,0.0,0.0,BernoulliNB(),0.75,MessageStemma(),PosHindi(),,TfidfVectorizer(lowercase=False),l1,,"{'clf': BernoulliNB(), 'clf__alpha': 0.75, 'feature_selection_1': MessageStemma(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",,,,,,41,,,,,
1.4838433265686035,0.2754372780214706,0.0,0.0,BernoulliNB(),1,MessageStemma(),PosHindi(),,TfidfVectorizer(lowercase=False),l1,,"{'clf': BernoulliNB(), 'clf__alpha': 1, 'feature_selection_1': MessageStemma(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",,,,,,42,,,,,
1.7572019894917805,0.5464857562358308,0.0,0.0,BernoulliNB(),1,Toeknizer(),PosHindi(),,TfidfVectorizer(lowercase=False),l2,,"{'clf': BernoulliNB(), 'clf__alpha': 1, 'feature_selection_1': Toeknizer(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",,,,,,43,,,,,
1.9603910446166992,0.4448321084080181,0.0,0.0,BernoulliNB(),1,Toeknizer(),PosHindi(),,TfidfVectorizer(lowercase=False),l1,,"{'clf': BernoulliNB(), 'clf__alpha': 1, 'feature_selection_1': Toeknizer(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",,,,,,44,,,,,
1.7392995357513428,0.5652712812451794,0.0,0.0,BernoulliNB(),0.75,Toeknizer(),PosHindi(),,TfidfVectorizer(lowercase=False),l2,,"{'clf': BernoulliNB(), 'clf__alpha': 0.75, 'feature_selection_1': Toeknizer(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",,,,,,45,,,,,
2.0003952185312905,0.40638666218450076,0.0,0.0,BernoulliNB(),0.75,Toeknizer(),PosHindi(),,TfidfVectorizer(lowercase=False),l1,,"{'clf': BernoulliNB(), 'clf__alpha': 0.75, 'feature_selection_1': Toeknizer(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",,,,,,46,,,,,
1.740335464477539,0.5627922821109654,0.0,0.0,BernoulliNB(),0.5,Toeknizer(),PosHindi(),,TfidfVectorizer(lowercase=False),l2,,"{'clf': BernoulliNB(), 'clf__alpha': 0.5, 'feature_selection_1': Toeknizer(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",,,,,,47,,,,,
1.9608314037322998,0.4502859718728973,0.0,0.0,BernoulliNB(),0.5,Toeknizer(),PosHindi(),,TfidfVectorizer(lowercase=False),l1,,"{'clf': BernoulliNB(), 'clf__alpha': 0.5, 'feature_selection_1': Toeknizer(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",,,,,,48,,,,,
1.800825595855713,0.5398492365508747,0.0,0.0,BernoulliNB(),0.25,Toeknizer(),PosHindi(),,TfidfVectorizer(lowercase=False),l2,,"{'clf': BernoulliNB(), 'clf__alpha': 0.25, 'feature_selection_1': Toeknizer(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",,,,,,49,,,,,
2.5301390488942466,0.040404584260576686,0.0,0.0,BernoulliNB(),0.25,Toeknizer(),PosHindi(),,TfidfVectorizer(lowercase=False),l1,,"{'clf': BernoulliNB(), 'clf__alpha': 0.25, 'feature_selection_1': Toeknizer(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l1'}",,,,,,50,,,,,
1.4909218152364094,0.2678095703612716,0.0,0.0,BernoulliNB(),1,MessageStemma(),PosHindi(),,TfidfVectorizer(lowercase=False),l2,,"{'clf': BernoulliNB(), 'clf__alpha': 1, 'feature_selection_1': MessageStemma(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",,,,,,51,,,,,
1.6811073621114094,0.3542065014250494,0.0,0.0,BernoulliNB(),0.75,MessageStemma(),PosHindi(),,TfidfVectorizer(lowercase=False),l2,,"{'clf': BernoulliNB(), 'clf__alpha': 0.75, 'feature_selection_1': MessageStemma(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",,,,,,52,,,,,
1.6662281354268391,0.26619575229931525,0.0,0.0,BernoulliNB(),0.25,MessageStemma(),PosHindi(),,TfidfVectorizer(lowercase=False),l2,,"{'clf': BernoulliNB(), 'clf__alpha': 0.25, 'feature_selection_1': MessageStemma(), 'feature_selection_2': PosHindi(), 'vectorizer': TfidfVectorizer(lowercase=False), 'vectorizer__norm': 'l2'}",,,,,,53,,,,,
